Column1,Rank,Family,Genus,Species,Museum_code,Museum_country,Publication,Museum_only,In_PBDB,Locality,Continent,Country,lat,lng,Latlng_Precision,Group,Formation,Member,Age_resolution,Max_period,Min_period,early_stage,late_stage,max_ma,min_ma,interval_mid_ma,n_bins,bin_assignment,overlap_percentage,Finalised_lith,Finalised_grainsize,p_lng,p_lat,Combined_name,Finalised_grainsize_simp
556,Species,Archaeocidaridae,Archaeocidaris,urei,BMNH,England,NONE,1,NA,"Seafield, Fife",Europe,Scotland,56.092,-3.16,Minutes,Lower Limestone Group,Seafield Tower Limestone,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-36.5839,-20.0596,Archaeocidaris urei,Fine Grained
557,Species,Archaeocidaridae,Archaeocidaris,urei,BMNH,England,NONE,1,NA,"Ridsdale, Northumberland",Europe,England,55.155,-2.143,Minutes,NA,Redesdale Limestone,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,1.2692,-6.7841,Archaeocidaris urei,Fine Grained
558,Species,Archaeocidaridae,Archaeocidaris,urei,BMNH,England,NONE,1,NA,Kingask,Europe,Scotland,56.321,-2.744,Minutes,NA,NA,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Siliciclastic,Mudstone,73.7017,-36.3204,Archaeocidaris urei,Fine Grained
559,Species,Archaeocidaridae,Archaeocidaris,urei,BMNH,England,NONE,1,NA,"Craigenglen, Campsie, Scotland",Europe,Scotland,55.964,-4.164,Minutes,NA,NA,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,,-1.5568,-6.3403,Archaeocidaris urei,NA
560,Species,Archaeocidaridae,Archaeocidaris,urei,BMNH,England,NONE,1,NA,"Alnmouth, Northumberland",Europe,England,55.388,-1.608,Seconds,NA,Lower Foxton Limestone,NA,Stage,Mississippian,Mississippian,Serpukhovian,Serpukhovian,330.9,323.2,327.05,1,68,100,Carbonate,Packstone,-49.4897,-7.5516,Archaeocidaris urei,Coarse Grained
561,Species,Archaeocidaridae,Archaeocidaris,urei,BMNH,England,NONE,1,NA,"Haford-y-calch, North Wales",Europe,Wales,52.973,-3.406,Seconds,NA,NA,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Packstone,-40.2152,-22.3297,Archaeocidaris urei,Coarse Grained
562,Species,Archaeocidaridae,Archaeocidaris,urei,BMNH,England,NONE,1,NA,near Holywell Flintsh,Europe,Wales,53.275,-3.221,Minutes,NA,NA,NA,Stage,Mississippian,Mississippian,Tournaisian,Visean,358.9,330.9,344.9,2,69,56.43,Carbonate,Wackestone,-36.8438,-17.9241,Archaeocidaris urei,Fine Grained
563,Genus,Archaeocidaridae,Archaeocidaris,sp.,BMNH,England,NONE,1,NA,"Ravenstonedale, Westmoreland",Europe,England,54.431,-2.429,Minutes,NA,NA,NA,Stage,Mississippian,Mississippian,Tournaisian,Visean,358.9,330.9,344.9,2,69,56.43,Siliciclastic,Mudstone,0.992,-6.0189,Archaeocidaris,Fine Grained
564,Genus,Archaeocidaridae,Archaeocidaris,sp.,BMNH,England,NONE,1,NA,Muirkirk Ayrshire,Europe,Scotland,55.518,-4.064,Minutes,NA,NA,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-36.6127,-19.9557,Archaeocidaris,Fine Grained
565,Genus,Archaeocidaridae,Archaeocidaris,sp.,BMNH,England,NONE,1,NA,Eskdale,Europe,England,54.396,-3.234,Minutes,NA,NA,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Siliciclastic,Shale,-32.0088,-17.7314,Archaeocidaris,Fine Grained
566,Genus,Proterocidaridae,Pholidocidaris,sp.,BMNH,England,NONE,1,NA,"Coplow, Clitheroe, Lancashire",Europe,England,53.884,-2.381,Seconds,Chatburn Limestone Group,Clitheroe Limestone Formation,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,Carbonate,Packstone,0.2653,-3.7905,Pholidocidaris,Coarse Grained
567,Genus,Archaeocidaridae,Archaeocidaris,sp.,BMNH,England,NONE,1,NA,"Ronaldsway Creek, Isle of Man",Europe,England,54.086,-4.646,Seconds,NA,NA,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,,0.1776,-3.7873,Archaeocidaris,NA
568,Genus,Archaeocidaridae,Archaeocidaris,sp.,BMNH,England,NONE,1,NA,"Richmond, Yorkshire",Europe,England,54.403,-1.733,Minutes,NA,NA,NA,Stage,Mississippian,Mississippian,Serpukhovian,Serpukhovian,330.9,323.2,327.05,1,68,100,Carbonate,,-1.9973,-5.9986,Archaeocidaris,NA
569,Genus,Archaeocidaridae,Archaeocidaris,sp.,BMNH,England,NONE,1,NA,"Ridsdale, Northumberland",Europe,England,55.155,-2.143,Minutes,NA,Redesdale Limestone,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Packstone,1.2692,-6.7841,Archaeocidaris,Coarse Grained
570,Genus,Archaeocidaridae,Archaeocidaris,sp.,BMNH,England,NONE,1,NA,"Ash Fell, Kirkby Stephen Westmoreland",Europe,England,54.429,-2.379,Minutes,NA,NA,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-1.0696,-11.8785,Archaeocidaris,Fine Grained
571,Species,Archaeocidaridae,Archaeocidaris,legrandensis,BMNH,England,NONE,1,NA,"Gilmore City, Iowa",North America,USA,42.742,-94.446,Seconds,NA,Gilmore City Formation,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,Carbonate,Mudstone,-32.3335,-6.8955,Archaeocidaris legrandensis,Fine Grained
572,Species,Lepidesthidae,Lepidesthes,formosus,BMNH,England,NONE,1,NA,"Railroad cutting, Burnside, Kentucky USA",North America,USA,36.983,-84.583,Minutes,NA,NA,NA,Stage,Mississippian,Mississippian,Serpukhovian,Serpukhovian,330.9,323.2,327.05,1,68,100,Carbonate,Packstone,-1.0595,-11.8809,Lepidesthes formosus,Coarse Grained
573,Species,Palaechinidae,Oligoporus,danae,BMNH,England,NONE,1,NA,"Keokuk, Iowa",North America,USA,40.387,-91.362,Minutes,NA,Keokuk Limestone,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Wackestone,-27.3734,-5.097,Oligoporus danae,Fine Grained
574,Species,Palaechinidae,Melonechinus,multiporus,BMNH,England,NONE,1,NA,"St. Louis, Missouri",North America,USA,38.609,-90.209,Degrees,NA,St. Louis Limestone,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Wackestone,5.8118,-8.5038,Melonechinus multiporus,Fine Grained
575,Species,Archaeocidaridae,Archaeocidaris,rossica,BMNH,England,NONE,1,NA,"Myachkovo quarry, Ramenskiy district, Moscow Region",Asia,Russia,55.538,38.056,Minutes,NA,Suvorovo Formation,NA,Stage,Pennsylvanian,Pennsylvanian,Kasimovian,Kasimovian,307,303.7,305.35,1,65,100,Carbonate,Grainstone,-2.7544,-7.9202,Archaeocidaris rossica,Coarse Grained
576,Species,Archaeocidaridae,Archaeocidaris,rossica,BMNH,England,NONE,1,NA,"Domodedovo quarry, Domodedovo district, Moscow Region",Asia,Russia,55.469,37.79,Minutes,NA,Peski Formation,NA,Stage,Pennsylvanian,Pennsylvanian,Moscovian,Moscovian,315.2,307,311.1,1,66,100,Carbonate,,-1.0592,-11.8798,Archaeocidaris rossica,NA
577,Genus,Archaeocidaridae,Archaeocidaris,sp.,BMNH,England,NONE,1,NA,"Myachkovo quarry, Ramenskiy district, Moscow Region",Asia,Russia,55.538,38.056,Minutes,NA,Suvorovo Formation,NA,Stage,Pennsylvanian,Pennsylvanian,Kasimovian,Kasimovian,307,303.7,305.35,1,65,100,Carbonate,Grainstone,-2.7544,-7.9202,Archaeocidaris,Coarse Grained
578,Species,Archaeocidaridae,Archaeocidaris,rossica,BMNH,England,NONE,1,NA,"Myachkovo quarry, Ramenskiy district, Moscow Region",Asia,Russia,55.538,38.056,Minutes,NA,Suvorovo Formation,NA,Stage,Pennsylvanian,Pennsylvanian,Kasimovian,Kasimovian,307,303.7,305.35,1,65,100,Carbonate,Mudstone,-2.7544,-7.9202,Archaeocidaris rossica,Fine Grained
579,Family,Proterocidaridae,NA,NA,BMNH,England,NONE,1,NA,"Hook Head, County Wexford, Ireland",Europe,Ireland,52.123,-6.93,Seconds,NA,Hook Head Limestone Formation,NA,Stage,Mississippian,Mississippian,Tournaisian,Tournaisian,358.9,346.7,352.8,1,70,100,Carbonate,Wackestone,-2.7542,-6.1085,NA,Fine Grained
580,Species,Archaeocidaridae,Archaeocidaris,rossica,BMNH,England,NONE,1,NA,"Podolsk, Russia",Asia,Russia,55.453,37.583,Minutes,NA,NA,NA,Stage,Pennsylvanian,Pennsylvanian,Moscovian,Moscovian,315.2,307,311.1,1,66,100,Carbonate,Packstone,-1.7518,-5.9781,Archaeocidaris rossica,Coarse Grained
581,Species,Archaeocidaridae,Archaeocidaris,urei,BGS,England,NONE,1,NA,"Strathkinness. St. Andrews, 1""49",Europe,Scotland,56.334,-2.876,Minutes,NA,NA,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Siliciclastic,Siltstone,-1.1303,-14.4047,Archaeocidaris urei,Fine Grained
582,Genus,Archaeocidaridae,Archaeocidaris,sp.,BGS,England,NONE,1,NA,"Invertiel, Scotland",Europe,Scotland,56.098,-3.181,Seconds,NA,NA,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-39.0423,-13.6933,Archaeocidaris,Fine Grained
583,Genus,Archaeocidaridae,Archaeocidaris,sp.,BGS,England,NONE,1,NA,"Charlestown, Fife",Europe,Scotland,56.036,-3.502,Seconds,NA,NA,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Wackestone,-34.8321,-14.1289,Archaeocidaris,Fine Grained
584,Genus,Archaeocidaridae,Archaeocidaris,sp.,BGS,England,NONE,1,NA,"Roscobie, Fifeshire, Scotland",Europe,Scotland,56.125,-3.457,Seconds,NA,NA,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,,1.4044,-6.7897,Archaeocidaris,NA
585,Species,Palaechinidae,Lovenechinus,lacazei,BGS,England,NONE,1,NA,"Ravenstonedale, Westmoreland",Europe,England,54.431,-2.429,Minutes,NA,NA,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,0.992,-6.0189,Lovenechinus lacazei,Fine Grained
586,Family,Palaechinidae,NA,NA,BGS,England,NONE,1,NA,Isle of Man,Europe,England,54.212,-4.533,Degrees,NA,NA,NA,Stage,Mississippian,Mississippian,Visean,Visean,346.7,330.9,338.8,1,69,100,Carbonate,Mudstone,-0.862,-11.7301,NA,Fine Grained
587,Genus,Archaeocidaridae,Archaeocidaris,sp.,BGS,England,NONE,1,NA,"Lough Macnean, Fermanagh",Europe,Northern Ireland,54.316,-7.936,Minutes,NA,NA,NA,Stage,Mississippian,Mississippian,Visean,Serpukhovian,346.7,323.2,334.95,2,69,67.23,Carbonate,Wackestone,-0.9678,-11.7786,Archaeocidaris,Fine Grained
588,Genus,Archaeocidaridae,Archaeocidaris,sp.,BGS,England,NONE,1,NA,"Ravenstonedale, Westmoreland",Europe,England,54.431,-2.429,Minutes,NA,NA,NA,Stage,Mississippian,Mississippian,Tournaisian,Visean,358.9,330.9,344.9,2,69,56.43,Carbonate,Mudstone,0.992,-6.0189,Archaeocidaris,Fine Grained
